customer_review_id,customer_id,location_id,review_datetime,review_text,social_media_source,social_media_handle,product_id,rating
115,1115,5008,2025-04-27 08:44:56,"This Google LA Campus Tee is seriously comfortable! The fabric is really soft and feels great even after washing it a few times. I love the design, it's simple but still shows off my connection to Google. The fit is perfect too, not too tight and not too baggy. It's become my go-to shirt for casual Fridays at work and just hanging out on the weekends. Definitely recommend if you're a Google fan or just looking for a well-made, comfy tee!",Blog,@BlogUser_1115_468,39019,5
164,1164,5008,2025-06-13 04:37:33,"Okay, I am absolutely loving this Google Los Angeles Campus Patch Set! As a huge tech enthusiast (and a bit of a Google fan!), these patches are a fun and subtle way to show off my interests. The quality is fantastic - the stitching is really well done and they feel durable. I've already ironed one onto my backpack and it looks great. They're also a nice conversation starter! Definitely recommend for anyone who appreciates cool, well-made patches and has a connection to the Google brand.",Facebook,@FacebookUser_1164_472,38881,5
57,1057,5008,2025-06-10 11:57:55,"My little guy absolutely loves his Google Toddler Hero Tee! The charcoal black color is really cool and hides stains well (a huge win for toddler clothes!). The fabric is super soft and comfy, he doesn't complain about wearing it at all. It's also held up really well in the wash, no shrinking or fading. The design is simple and cute, and he gets compliments on it all the time. Definitely recommend this tee for any tech-loving family!",Facebook,@FacebookUser_1057_766,38500,5
26,1026,5008,2025-06-05 09:39:06,"I absolutely love my Google Black Cloud Polo! The fabric is incredibly soft and breathable, perfect for wearing all day. The fit is spot-on – not too tight, not too baggy, just right. I’ve worn it to work, out running errands, and even on a casual date night. It looks great with everything and the little Google Cloud logo is a nice, subtle touch. Definitely a worthwhile purchase and I’m already considering buying another one!",Threads,@ThreadsUser_1026_746,47159,5
129,1129,5008,2025-02-22 23:43:54,"Okay, I'm obsessed with this Super G French Terry Sweatshirt! It's seriously the softest thing I own. I love how comfy it is without feeling bulky. The fit is perfect – not too tight, not too baggy, just right for lounging around or running errands. I've already washed it a few times and it still looks brand new. I'm definitely going to buy another one in a different color! Highly recommend.",Threads,@ThreadsUser_1129_105,24395,3
102,1102,5008,2025-03-06 05:34:35,"My little one absolutely loves these Google Blue Kids Sunglasses! They fit perfectly on his face (he's 5) and stay put, even when he's running around like a crazy person. I feel so much better knowing his eyes are protected from the sun. The blue color is super cute and he thinks he's so cool wearing them. They seem really durable too, which is a huge plus considering how rough kids can be on things. Definitely recommend!",Threads,@ThreadsUser_1102_116,42688,4
17,1017,5008,2025-03-06 15:05:33,"I absolutely love my Google Tee F/C Black! The fabric is super soft and comfortable, perfect for everyday wear. The fit is great, not too tight and not too baggy, just right. The black color is a nice, deep black that hasn't faded after washing. It's simple, stylish, and subtly shows my appreciation for a company I use daily. Definitely worth the purchase!",Twitter,@TwitterUser_1017_707,38166,2
166,1166,5008,2025-04-20 08:09:24,"This Google Toddler Hero Tee is seriously adorable! The charcoal black color is perfect and doesn't show every little spill. My little one loves wearing it, and I love that it's soft and seems really well-made. It's held up great after several washes – no fading or shrinking. Definitely a win for a busy mom who wants something cute and practical for her kiddo. Plus, the Google logo is a fun, subtle touch!",Twitter,@TwitterUser_1166_460,46403,5
138,1138,5008,2025-01-04 20:38:03,"I absolutely love my Google Campus Bike! It's perfect for getting around the office park and running quick errands. The build quality feels really solid, and the comfortable seat makes even longer rides a breeze. I especially appreciate the integrated lights, which are super handy for those late evenings. It's definitely made getting around campus much faster and more enjoyable. Plus, it looks pretty cool!",X,@XUser_1138_554,32501,1
60,1060,5008,2025-03-28 10:21:01,"Just got my Google Beekeepers 2019 Tee in Mint and I absolutely love it! The color is even better in person - a really soft, refreshing green. The fabric is super comfortable and feels like it'll hold up well after washing. As a huge Google fan and someone who appreciates bees, this shirt is the perfect combination. It's a unique design and I've already gotten compliments on it. Highly recommend!",X,@XUser_1060_632,29311,5
118,1118,5008,2025-01-11 05:24:15,"This tee is super comfortable! The fabric is really soft and breathable, perfect for wearing around the house or running errands. I love the simple Google Kirkland Campus design – it's subtle but still shows my tech pride. The fit is also great, not too tight and not too baggy. I've washed it a few times already and it still looks brand new. Definitely recommend this tee if you're looking for a comfy and stylish way to rep Google.",YouTube,@YouTubeUser_1118_179,22648,5
55,1055,5008,2025-02-22 07:33:43,"Okay, I'm absolutely obsessed with this Android Pocket Onesie in Navy! It's seriously the comfiest thing I own. The material is so soft and cozy, perfect for lounging around the house. And the pockets? Genius! I can actually fit my phone and remote in them without feeling bulky. Plus, the navy color is really nice and doesn't show every little crumb. Definitely worth the purchase, I might even buy another one!",YouTube,@YouTubeUser_1055_194,22933,3
5,1005,5008,2025-05-16 16:54:16,"This Google Boulder Campus tee is awesome! The fabric is super soft and comfortable, not scratchy at all. I really like the simple design; it's understated but still shows off my Google pride. The fit is perfect too, true to size. I've already washed it a few times and it still looks brand new. Definitely a great purchase and something I'll be wearing all the time!",YouTube,@YouTubeUser_1005_694,20395,3
95,1095,5008,2025-02-11 03:31:33,"I'm seriously loving this Android Iconic Notebook! As a developer, I'm always jotting down ideas, code snippets, and brainstorming. This notebook is the perfect size to carry around, and the paper quality is fantastic - my pens don't bleed through at all. Plus, the subtle Android logo is a nice touch without being overly flashy. It's just a really well-made, practical notebook that's perfect for anyone in the tech world. Highly recommend!",YouTube,@YouTubeUser_1095_721,33981,5
198,1198,5009,2025-05-16 03:45:39,"This little Android ornament is adorable! I got the green one and it's the perfect pop of color on my desk at work. It's well-made, feels sturdy, and the paint job is really clean. I'm a huge Android fan, so this was a must-have for me. Definitely a fun and quirky little addition to my collection. Thinking about getting the other colors now!",Blog,@BlogUser_1198_916,28995,5
135,1135,5009,2025-05-15 19:07:07,"This Google Tech Fleece Vest is awesome! The charcoal color is really sharp and goes with everything. It's super lightweight but surprisingly warm, perfect for layering on chilly mornings or evenings. I love the fit too - it's athletic without being too tight. Definitely a step up from my old fleece vest. The Google logo is subtle and stylish. I'm really happy with this purchase!",Facebook,@FacebookUser_1135_920,21184,4
13,1013,5009,2025-06-28 17:36:04,"I absolutely love my Google Soft Modal Scarf! It's even softer than I expected. The material feels amazing against my skin and drapes beautifully. I've been using it as a lightweight wrap on slightly chilly days, and it's perfect. The subtle Google logo is a nice touch - understated but still shows my support. Definitely a worthwhile purchase for anyone looking for a comfortable and versatile scarf.",Facebook,@FacebookUser_1013_388,44999,3
33,1033,5009,2025-05-25 17:35:52,"I absolutely love this Google PNW Campus Ladies Tee! The material is so soft and comfortable, perfect for wearing all day. The fit is great too, not too tight or too baggy. I especially appreciate the design – it's subtle and stylish, a cool way to show my connection to Google and the Pacific Northwest. I've already gotten so many compliments on it! Definitely recommend this shirt.",Facebook,@FacebookUser_1033_279,29304,3
86,1086,5009,2025-04-12 03:12:00,"This Google Cloud tee is surprisingly awesome! I wasn't expecting much, but the tri-blend fabric is incredibly soft and comfortable. It's become my go-to shirt for lounging around the house or even running errands. The fit is perfect too – not too tight, not too baggy. Plus, it's a subtle way to show my love for Google Cloud without being overly flashy. Definitely recommend picking one up!",Instagram,@InstagramUser_1086_608,41734,3
106,1106,5009,2025-01-22 08:44:14,"This hoodie is seriously comfy! I love the fit – it's relaxed but not too baggy. The French terry is so soft and perfect for layering. The navy color is classic and goes with everything. I've worn it working from home, running errands, and even to the gym. Definitely a new staple in my wardrobe. Plus, the subtle Google logo is a nice touch. Great quality overall!",Naver Cafe,@NaverCafeUser_1106_133,47434,4
50,1050,5009,2025-04-17 16:24:17,I absolutely love this hoodie! The charcoal color is really versatile and goes with everything. But the best part is the sherpa lining - it's SO warm and cozy. Perfect for chilly evenings or just lounging around the house. The zip is sturdy and the overall quality feels really high-end. Definitely worth the money and my new go-to hoodie!,Naver Cafe,@NaverCafeUser_1050_446,44350,4
143,1143,5009,2024-11-11 06:15:51,"I absolutely love the Google Light Pen in Green! I was a little skeptical at first, but it's become my go-to for annotating documents and taking quick notes on my tablet. The green color is so vibrant and easy to see, even on bright screens. The responsiveness is fantastic, and it feels really comfortable to hold. Plus, the battery life is surprisingly long. Highly recommend if you're looking for a reliable and stylish stylus!",Naver Cafe,@NaverCafeUser_1143_699,41129,3
193,1193,5009,2025-01-14 11:01:55,"This little Google PNW Campus lapel pin is awesome! It's surprisingly well-made, feels sturdy, and the colors are vibrant. I love that it's a subtle way to show off my pride for working at Google's Pacific Northwest campus. It's a great conversation starter too! I've already gotten a few compliments on it. Perfect for any Googler or anyone who appreciates the PNW vibe. Definitely worth the purchase!",Naver Cafe,@NaverCafeUser_1193_531,37305,4
160,1160,5009,2024-11-03 07:56:47,"This Google Cambridge Campus tee is awesome! I was looking for a simple, comfortable shirt that wasn't too flashy, and this is perfect. The material is really soft and feels great against my skin. The fit is just right too – not too tight, not too baggy. I've already washed it a couple of times and it's held up really well. Definitely a great way to subtly rep Google without being over the top. I'm thinking about getting another one!",Naver Cafe,@NaverCafeUser_1160_616,44758,4
18,1018,5009,2025-01-16 04:18:51,"I absolutely love this Google Campus Bike Eco Tee! The navy color is really nice and the fabric is so soft. It's clearly made from good quality material, and I appreciate that it's eco-friendly. The bike design is subtle and cool, perfect for everyday wear. I've already gotten a few compliments on it, and it's quickly become one of my favorite t-shirts. Definitely recommend grabbing one if you're looking for a comfortable and stylish tee!",Naver Cafe,@NaverCafeUser_1018_621,24091,2
25,1025,5009,2024-11-21 17:46:38,"This Google crewneck sweatshirt is surprisingly comfy! I was expecting something a little stiff, but the material is really soft and feels great against my skin. The grey color is a nice neutral and goes with everything. I've worn it lounging around the house and also out running errands. The fit is perfect, not too baggy and not too tight. Definitely a worthwhile purchase for any Google fan or just someone looking for a good quality sweatshirt.",Naver Cafe,@NaverCafeUser_1025_374,30866,4
119,1119,5009,2024-12-24 01:41:31,"I absolutely love this Google Heather Green Speckled Tee! The color is even better in person - a really nice, subtle green that goes with everything. The fabric is super soft and comfortable, and the fit is perfect. I usually have trouble finding tees that aren't too boxy or too tight, but this one is just right. It washes well too, with no shrinking or fading. Definitely my new favorite everyday t-shirt!",Threads,@ThreadsUser_1119_793,45522,2
194,1194,5009,2025-03-23 01:57:53,"My son absolutely loves this Google Youth Hero Tee! The grey color is really nice and goes with everything. He's worn it practically every day since we got it. The material is super soft and feels really good quality – it’s definitely held up well to multiple washes. He loves the design too, says it makes him feel like a superhero! Definitely recommend this shirt for any young Google fans.",Twitter,@TwitterUser_1194_810,29972,3
29,1029,5009,2024-12-07 04:54:49,"I absolutely love this YouTube Icon Tee! The grey color is really versatile and goes with everything. The icon print is subtle but recognizable, so it's perfect for showing off my love for YouTube without being too loud. The material is super soft and comfortable, and the fit is just right. I've washed it a few times now and it's held up great. Definitely a new favorite in my wardrobe!",Twitter,@TwitterUser_1029_836,29912,5
173,1173,5009,2025-01-26 16:56:44,"Okay, I love this tee! The material is super soft and comfortable, perfect for wearing around the house or out running errands. The design is simple and classy, and I get compliments on it all the time. As a Google fan, it's a fun way to subtly show my appreciation without being too flashy. It fits true to size and has held up well after multiple washes. Definitely recommend this shirt!",Twitter,@TwitterUser_1173_595,46485,4
100,1100,5009,2024-12-27 05:01:42,"This Google microfleece jacket is exactly what I was looking for! It's super comfortable and warm, perfect for layering on chilly days or wearing on its own when the weather's just a bit cool. The black color is classic and goes with everything. I also appreciate the subtle Google branding – it's understated and professional. The fit is true to size, and the quality feels really good for the price. Definitely a great purchase!",Twitter,@TwitterUser_1100_580,24406,4
24,1024,5009,2025-05-26 10:03:36,"My son loves this Android Pocket Youth Tee! The navy color is really nice and doesn't fade after washing (we've washed it a few times already!). It's super soft, which is a big win because he's picky about fabrics. The pocket is a cute touch and he actually uses it to keep little treasures he finds. Definitely recommend this tee for any Android fan!",X,@XUser_1024_259,49613,3
197,1197,5009,2025-05-07 19:55:06,"This Google Campus hoodie is seriously comfy! I love the quality of the material; it's thick and soft without being too heavy. The zip feels sturdy and the fit is perfect - true to size. I get compliments on it all the time, and it's become my go-to for lounging around the house or running errands. Definitely worth the purchase if you're looking for a comfortable and stylish hoodie!",X,@XUser_1197_619,46030,5
32,1032,5009,2025-04-03 02:20:46,"The Google Tee Blue is surprisingly great! I ordered it on a whim, and it's quickly become one of my favorite t-shirts. The blue color is really vibrant and hasn't faded after several washes. The material is soft and comfortable, perfect for everyday wear. It's a simple design, but the Google logo is subtle and well-placed. Definitely worth the price if you're looking for a comfy and casual tee.",YouTube,@YouTubeUser_1032_700,26546,5
98,1098,5009,2025-02-09 16:09:16,"This Google Vintage Navy Tee is awesome! I was looking for a simple, comfy t-shirt and this totally fits the bill. The navy color is a nice, classic shade, and the vintage-style Google logo is subtle but cool. The material is really soft and feels like it's already been washed a hundred times (in a good way!). I've worn it a few times already and it holds up great after washing. Definitely recommend if you want a casual, everyday tee with a little bit of tech nostalgia.",YouTube,@YouTubeUser_1098_493,33925,1
184,1184,5009,2025-04-13 02:49:44,"I absolutely love my Google Campus Women's Tee! The fit is perfect, not too tight and not too baggy, just comfortably flattering. The fabric is also super soft and feels really nice against my skin. I've washed it a few times already and it's held up great, no shrinking or fading. It's a simple design, but I get compliments on it all the time. Definitely a great everyday tee for any Google enthusiast!",YouTube,@YouTubeUser_1184_315,40188,2
180,1180,5009,2025-03-21 04:41:53,"Okay, I'm absolutely loving this Google Land & Sea sweatshirt! The French Terry is so soft and comfy, it's quickly become my go-to for lounging around the house or even running errands. The fit is perfect – not too baggy, not too tight. Plus, I really appreciate the subtle Google branding; it's stylish without being overly flashy. I've washed it a few times already and it still looks and feels brand new. Definitely recommend!",YouTube,@YouTubeUser_1180_119,26387,5
131,1131,5010,2025-06-26 17:05:55,"Okay, I absolutely LOVE the Google Confetti Task Pad! It's such a fun and simple way to keep track of my to-do list. The confetti animation when you check something off is surprisingly motivating! I find myself actually *wanting* to complete tasks just to see the little burst of colorful joy. It's integrated seamlessly with my Google account, so I can access it anywhere. Honestly, it's made tackling my daily tasks much more enjoyable and less of a chore. Highly recommend for anyone who needs a little extra pep in their productivity!",Facebook,@FacebookUser_1131_877,25287,3
40,1040,5010,2025-01-16 17:40:30,"Okay, I absolutely love this YouTube Icon Pullover! It's super comfy and the black color is really sleek. The icon itself is well-printed and hasn't faded at all after a few washes. I get compliments on it all the time from other YouTube enthusiasts. It's a great way to show my support for the platform and stay warm at the same time. Seriously, if you're a YouTuber or just a big fan, you need this pullover in your life!",Instagram,@InstagramUser_1040_646,20813,1
15,1015,5010,2024-11-01 21:19:53,"Okay, I absolutely love the Google Mural Sticky Note Pad! The colors are so vibrant and really pop on my whiteboard, making brainstorming sessions way more engaging. The paper quality is fantastic, too - no bleed-through with my markers! They stick really well, even after being repositioned a few times. It's a great addition to my team's collaborative workflow and makes visualizing ideas so much easier. Definitely worth the purchase!",Naver Cafe,@NaverCafeUser_1015_159,49903,4
109,1109,5010,2025-04-05 18:16:02,"I absolutely love this Google Austin Campus Mug! It's become my go-to for morning coffee. The design is simple but stylish, and the mug itself feels really sturdy and well-made. It holds a good amount of liquid and keeps my coffee warm for a decent amount of time. Plus, as someone who appreciates Google's innovative spirit, it's just a fun little reminder of that every day. Definitely worth the purchase!",Naver Cafe,@NaverCafeUser_1109_284,37621,5
76,1076,5010,2025-04-07 21:21:26,"This Google Soft Frisbee is awesome! My kids absolutely love it. It's super soft, so I don't have to worry about anyone getting hurt when they inevitably miss a catch. The blue color is really vibrant and easy to spot in the grass. We've taken it to the park, the beach, and even just played with it in the backyard. It flies really well and is surprisingly durable for being so soft. Definitely a worthwhile purchase for some outdoor fun!",Naver Cafe,@NaverCafeUser_1076_496,45770,5
104,1104,5010,2025-06-29 04:08:18,"This is an honest review of the Google hoodie I purchased from the Google Merchandise Store. I have a lot of affection for Google products, so I bought it without hesitation, and there were some parts that were as satisfactory as expected and some disappointing parts. First, the biggest advantage of the Google hoodie is, of course, its comfortable wear. The soft cotton material makes it good for activities, and the fit is also ample, making it perfect for wearing comfortably at home. The Google logo is cleanly designed, so it's also easy to coordinate casually. However, one disappointing point is the finishing for the price. After a few washes, I found some pilling. Of course, it's not a serious level, but considering the price, it would have been better if the finishing was a bit more meticulous. Overall, the design and comfort are satisfactory, but I hope the durability aspect will be improved a bit more.",Naver Cafe,@NaverCafeUser_1104_664,45492,5
190,1190,5010,2024-12-04 15:48:43,"Okay, I absolutely love this Google Campus hoodie! It's so comfy and the quality is fantastic. The zipper feels really sturdy, and the material is thick enough to keep me warm without being bulky. I've gotten so many compliments on it already. Plus, it's a nice subtle way to show my appreciation for Google's awesome products. Definitely recommend it if you're looking for a good, everyday hoodie.",Threads,@ThreadsUser_1190_351,46030,4
168,1168,5010,2025-01-17 05:52:32,"Just got my Google Cambridge Campus tee and I absolutely love it! The fabric is so soft and comfortable, perfect for everyday wear. The design is simple but cool, and it's a great way to show off my interest in tech and the Google brand without being too flashy. I ordered a size up for a slightly oversized fit and it's exactly what I wanted. Definitely recommend this shirt to anyone who's a Google fan or just looking for a comfortable, well-made t-shirt!",Threads,@ThreadsUser_1168_575,34243,5
99,1099,5010,2025-06-04 21:22:45,"My little guy absolutely loves his Android Pocket Toddler Tee in Navy! The color is a really nice, deep navy that hasn't faded at all after several washes. The fabric is super soft and comfortable, which is a must for my sensory-sensitive toddler. He loves the little pocket – he puts all sorts of treasures in there! It's a great quality tee that's held up really well to all his playground adventures. I'll definitely be buying more colors!",Twitter,@TwitterUser_1099_739,26172,5
71,1071,5010,2025-03-02 06:20:23,"This Google Tech Fleece is awesome! The grey color is really versatile and goes with everything. The material is so comfortable, like wearing a cloud, but still feels really durable. I've worn it for workouts, lounging around the house, and even running errands. It keeps me warm without being too bulky. Definitely worth the price!",Twitter,@TwitterUser_1071_708,39573,2
66,1066,5010,2025-03-21 07:52:27,"I absolutely love my #IamRemarkable Water Bottle! It's so much more than just a bottle; it's a daily reminder to celebrate my accomplishments, big and small. The design is sleek and modern, and it keeps my water cold all day long. Plus, knowing that a portion of the proceeds goes to supporting the #IamRemarkable initiative makes me feel good about my purchase. It's durable, easy to clean, and a great conversation starter. Highly recommend!",Twitter,@TwitterUser_1066_260,24983,4
196,1196,5010,2024-12-04 09:08:54,"This rain shell is exactly what I was looking for! It's super lightweight and packs down small, making it perfect for throwing in my backpack when I'm hiking or traveling. The fit is flattering, and I appreciate the adjustable hood and cuffs for extra protection against the elements. I've worn it in light rain and even a bit of a downpour, and it kept me dry and comfortable. Definitely a great value for the price!",Twitter,@TwitterUser_1196_754,24842,4
101,1101,5010,2025-02-24 09:51:19,"Okay, I absolutely love my Google Bike Bottle! It's surprisingly sturdy, and the matte finish feels great in my hand, even when I'm sweating on a tough climb. I was worried it might leak, but it's been completely leakproof so far. The Google logo is subtle but cool, and it just looks really sleek on my bike. Definitely worth the price for a durable and stylish water bottle. Keeps my water cold for a good amount of time too!",Twitter,@TwitterUser_1101_438,29955,5
93,1093,5010,2025-05-16 04:06:50,"Okay, I'm absolutely loving my Google Confetti Accessory Pouch! It's even cuter in person than it looks online. The pattern is so cheerful and bright, and it's surprisingly roomy. I use it to keep all my charging cables and earbuds organized when I'm traveling, and it fits perfectly in my backpack. The zipper feels sturdy and the material seems really durable. Definitely worth the purchase if you're looking for a fun and practical way to keep your tech accessories tidy!",X,@XUser_1093_795,40823,1
114,1114,5010,2025-06-01 22:22:56,"I absolutely love my Google Eco Tee! The black color is classic and goes with everything. It's incredibly soft and comfortable, and I appreciate that it's made with sustainable materials. I've worn it a few times already, and it washes really well, holding its shape and color perfectly. Plus, it's a subtle way to show my love for Google. Definitely recommend this tee to anyone looking for a comfy and environmentally conscious option!",X,@XUser_1114_753,21595,3
20,1020,5010,2024-11-22 17:06:34,"This hoodie is seriously comfy! I love the design, it's subtle but definitely shows off my Google pride. The material is super soft and cozy, perfect for those chilly Boulder evenings or just lounging around the house. I've washed it a few times now and it still looks brand new. Definitely worth the money, and I get compliments on it all the time!",X,@XUser_1020_789,33582,3
97,1097,5010,2024-12-08 10:06:13,"I absolutely love my Android Garden 2019 Tee! The design is so unique and eye-catching, I always get compliments when I wear it. The fabric is really soft and comfortable, perfect for everyday wear. It's held up great after multiple washes too, the print hasn't faded at all. Definitely one of my favorite t-shirts and a must-have for any Android enthusiast with a sense of style. Highly recommend!",X,@XUser_1097_728,38578,4
185,1185,5010,2024-11-10 21:15:48,"This collar is fantastic! I got the Google Medium Pet Collar in Red/Yellow for my beagle, Buster, and it's perfect. The colors are vibrant and really pop against his fur. It seems really durable and well-made, especially the buckle. Plus, it's super easy to adjust for a comfortable fit. Buster doesn't seem bothered by it at all, and I feel much better about him being easily identifiable with such a bright and recognizable collar. Great purchase!",X,@XUser_1185_472,31194,4
172,1172,5010,2025-01-23 08:31:18,"I'm leaving a review after purchasing a Nest Hub and using it for about 2 weeks. It's definitely very convenient to control home lighting or heating with voice commands as it integrates well with Google Home services. I find it especially useful for looking at recipes or listening to music while cooking. The screen brightness and picture quality are also decent, which is satisfactory. However, it's disappointing that it doesn't support as many apps as I expected. Especially, the OTT service app I frequently use is not available, so there's the hassle of having to mirror my smartphone. Also, the voice recognition rate is not perfect, so it sometimes performs strange commands. Overall, I'm satisfied, but I think it would be an even more perfect smart display if software improvements were made.",YouTube,@YouTubeUser_1172_159,25248,5
201,9823,5004,2026-02-06 19:54:44,The product quality is very poor. I definitely do not recommend it.,Instagram,@DummyUser_0000,39759,4
202,10959,5003,2025-11-05 23:37:48,"The delivery was too late, and the product packaging was also a mess.",Facebook,@DummyUser_0001,33560,1
203,8858,5004,2026-03-22 23:40:16,The product quality is very poor. I definitely do not recommend it.,X,@DummyUser_0002,47751,4
204,7272,5001,2026-01-08 11:36:47,The color or design is too different from the photo. I feel deceived.,Blog,@DummyUser_0003,44427,1
205,4264,5010,2025-10-13 00:33:56,"The usage is too complicated, and the manual is unfriendly.",Blog,@DummyUser_0004,42696,2
206,5330,5010,2025-11-07 20:38:24,This quality for this price is unacceptable. Worst purchase experience.,Instagram,@DummyUser_0005,39159,2
207,5424,5007,2025-12-21 13:57:04,This quality for this price is unacceptable. Worst purchase experience.,Instagram,@DummyUser_0006,33472,2
208,9943,5004,2025-12-19 10:06:18,The customer service response was unsatisfactory. It took too long to resolve the issue.,Facebook,@DummyUser_0007,45784,1
209,10008,5007,2025-11-01 12:37:45,The product quality is very poor. I definitely do not recommend it.,Instagram,@DummyUser_0008,26861,4
210,10877,5001,2025-11-26 16:12:43,It was much more disappointing than expected. It was a waste of money.,Instagram,@DummyUser_0009,40775,2
211,2780,5003,2026-02-01 04:01:36,This quality for this price is unacceptable. Worst purchase experience.,Instagram,@DummyUser_0010,37460,2
212,6418,5002,2026-02-16 04:26:13,This quality for this price is unacceptable. Worst purchase experience.,Instagram,@DummyUser_0011,46361,2
213,8686,5005,2025-12-30 13:34:13,"The usage is too complicated, and the manual is unfriendly.",X,@DummyUser_0012,41674,2
214,8871,5004,2025-12-20 00:31:16,It was much more disappointing than expected. It was a waste of money.,Blog,@DummyUser_0013,46590,1
215,8887,5008,2026-03-28 17:43:37,"The delivery was too late, and the product packaging was also a mess.",Instagram,@DummyUser_0014,40378,2
216,8206,5008,2025-12-04 07:56:52,This quality for this price is unacceptable. Worst purchase experience.,X,@DummyUser_0015,47388,2
217,5629,5008,2025-12-31 15:47:26,The color or design is too different from the photo. I feel deceived.,Facebook,@DummyUser_0016,23336,2
218,2057,5007,2025-12-01 21:23:08,The function is not working properly. I want a refund.,X,@DummyUser_0017,26200,2
219,6355,5009,2025-12-17 10:45:24,The function is not working properly. I want a refund.,Blog,@DummyUser_0018,22726,2
220,10842,5007,2026-03-18 10:02:59,I think it would have been much better to buy a similar product.,X,@DummyUser_0019,21804,1
221,5516,5006,2026-02-19 06:56:33,This quality for this price is unacceptable. Worst purchase experience.,X,@DummyUser_0020,34759,1
222,10769,5005,2025-12-19 16:09:29,The color or design is too different from the photo. I feel deceived.,Facebook,@DummyUser_0021,20419,1
223,8496,5009,2025-10-05 14:51:36,This quality for this price is unacceptable. Worst purchase experience.,Blog,@DummyUser_0022,34671,1
224,10920,5009,2025-10-27 06:14:25,I think it would have been much better to buy a similar product.,Instagram,@DummyUser_0023,39264,1
225,10003,5004,2025-10-07 13:20:38,The customer service response was unsatisfactory. It took too long to resolve the issue.,Instagram,@DummyUser_0024,26682,1
226,8533,5004,2025-11-26 17:11:32,The function is not working properly. I want a refund.,Facebook,@DummyUser_0025,43844,2
227,10387,5001,2025-11-12 15:01:27,The color or design is too different from the photo. I feel deceived.,X,@DummyUser_0026,42160,2
228,5480,5010,2026-01-02 09:48:08,"The delivery was too late, and the product packaging was also a mess.",Blog,@DummyUser_0027,44999,2
229,5957,5003,2026-01-26 21:35:03,This quality for this price is unacceptable. Worst purchase experience.,Instagram,@DummyUser_0028,48890,2
230,6436,5006,2025-12-14 10:32:20,The function is not working properly. I want a refund.,Facebook,@DummyUser_0029,30684,2
231,1195,5003,2026-01-18 15:20:24,"The usage is too complicated, and the manual is unfriendly.",Blog,@DummyUser_0030,39573,1
232,2334,5009,2025-12-11 23:24:59,The customer service response was unsatisfactory. It took too long to resolve the issue.,Facebook,@DummyUser_0031,23485,2
233,5919,5004,2026-03-17 12:03:51,I think it would have been much better to buy a similar product.,Blog,@DummyUser_0032,46965,1
234,10669,5010,2025-10-12 22:03:30,I think it would have been much better to buy a similar product.,Blog,@DummyUser_0033,46486,1
235,6540,5001,2026-02-05 17:42:55,"The delivery was too late, and the product packaging was also a mess.",Instagram,@DummyUser_0034,49946,1
236,10500,5001,2026-01-22 16:37:47,"The usage is too complicated, and the manual is unfriendly.",Blog,@DummyUser_0035,45426,2
237,10661,5006,2026-02-15 09:31:42,It was much more disappointing than expected. It was a waste of money.,Instagram,@DummyUser_0036,39064,1
238,5975,5006,2025-12-24 06:54:33,"The usage is too complicated, and the manual is unfriendly.",Blog,@DummyUser_0037,24257,1
239,4462,5004,2025-12-10 05:27:47,This quality for this price is unacceptable. Worst purchase experience.,Facebook,@DummyUser_0038,43682,1
240,5744,5001,2025-10-05 09:15:46,It broke down quickly. The durability is very poor.,X,@DummyUser_0039,35369,2
241,3407,5003,2026-03-04 09:38:24,The customer service response was unsatisfactory. It took too long to resolve the issue.,Instagram,@DummyUser_0040,28332,2
242,4533,5005,2025-12-10 23:42:25,The product quality is very poor. I definitely do not recommend it.,Instagram,@DummyUser_0041,26200,4
243,6531,5010,2025-12-14 04:28:47,The function is not working properly. I want a refund.,Facebook,@DummyUser_0042,24766,2
244,9141,5003,2025-10-02 06:05:38,The color or design is too different from the photo. I feel deceived.,Facebook,@DummyUser_0043,36735,2
245,5327,5002,2025-10-22 02:27:37,It was much more disappointing than expected. It was a waste of money.,Instagram,@DummyUser_0044,49455,2
246,4606,5010,2025-10-13 17:37:41,The function is not working properly. I want a refund.,X,@DummyUser_0045,37268,1
247,4764,5008,2025-10-17 12:13:55,"The delivery was too late, and the product packaging was also a mess.",Instagram,@DummyUser_0046,33923,2
248,8710,5001,2025-11-06 11:39:10,I think it would have been much better to buy a similar product.,Facebook,@DummyUser_0047,30563,1
249,8857,5007,2026-03-16 22:18:34,The product quality is very poor. I definitely do not recommend it.,Instagram,@DummyUser_0048,36372,4
250,7170,5004,2025-10-14 12:55:52,It broke down quickly. The durability is very poor.,Blog,@DummyUser_0049,22810,2
